"seq.number","seat","gene","allele","section","file","loaded","E.or.C","sex","group","wing.score","stock.num","temp.C","allele.num","gene.shrt","gene.allele"
122,14,"twinstar","tsr[N121]","AM.W","Wing_122.xlsm","loaded","E","F","E.F",4,"9109",25,2,"twn","twn.2"
122,14,"twinstar","tsr[N121]","AM.W","Wing_122.xlsm","loaded","E","F","E.F",4,"9109",25,2,"twn","twn.2"
122,14,"twinstar","tsr[N121]","AM.W","Wing_122.xlsm","loaded","E","F","E.F",4,"9109",25,2,"twn","twn.2"
122,14,"twinstar","tsr[N121]","AM.W","Wing_122.xlsm","loaded","E","F","E.F",4,"9109",25,2,"twn","twn.2"
122,14,"twinstar","tsr[N121]","AM.W","Wing_122.xlsm","loaded","E","F","E.F",5,"9109",25,2,"twn","twn.2"
122,14,"twinstar","tsr[N121]","AM.W","Wing_122.xlsm","loaded","E","F","E.F",5,"9109",25,2,"twn","twn.2"
122,14,"twinstar","tsr[N121]","AM.W","Wing_122.xlsm","loaded","C","F","C.F",4,"9109",25,2,"twn","twn.2"
122,14,"twinstar","tsr[N121]","AM.W","Wing_122.xlsm","loaded","C","F","C.F",5,"9109",25,2,"twn","twn.2"
122,14,"twinstar","tsr[N121]","AM.W","Wing_122.xlsm","loaded","C","F","C.F",5,"9109",25,2,"twn","twn.2"
122,14,"twinstar","tsr[N121]","AM.W","Wing_122.xlsm","loaded","C","F","C.F",5,"9109",25,2,"twn","twn.2"
122,14,"twinstar","tsr[N121]","AM.W","Wing_122.xlsm","loaded","C","F","C.F",5,"9109",25,2,"twn","twn.2"
122,14,"twinstar","tsr[N121]","AM.W","Wing_122.xlsm","loaded","C","F","C.F",5,"9109",25,2,"twn","twn.2"
122,14,"twinstar","tsr[N121]","AM.W","Wing_122.xlsm","loaded","C","F","C.F",5,"9109",25,2,"twn","twn.2"
122,14,"twinstar","tsr[N121]","AM.W","Wing_122.xlsm","loaded","C","F","C.F",5,"9109",25,2,"twn","twn.2"
122,14,"twinstar","tsr[N121]","AM.W","Wing_122.xlsm","loaded","C","F","C.F",6,"9109",25,2,"twn","twn.2"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","M","E.M",1,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","M","E.M",2,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","M","E.M",2,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","M","E.M",2,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","M","E.M",3,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","M","E.M",3,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","M","E.M",3,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","M","E.M",3,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","M","E.M",4,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","M","E.M",4,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","M","E.M",4,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","M","E.M",4,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","M","E.M",4,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","M","E.M",4,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","M","E.M",4,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","M","E.M",4,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","M","E.M",5,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","M","E.M",5,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","M","E.M",5,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","M","E.M",5,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","M","E.M",5,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","C","M","C.M",5,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","C","M","C.M",6,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","C","M","C.M",6,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","F","E.F",1,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","F","E.F",1,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","F","E.F",1,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","F","E.F",1,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","F","E.F",1,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","F","E.F",1,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","F","E.F",1,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","F","E.F",1,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","F","E.F",1,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","F","E.F",1,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","F","E.F",2,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","F","E.F",2,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","E","F","E.F",2,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","C","F","C.F",1,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","C","F","C.F",1,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","C","F","C.F",2,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","C","F","C.F",3,"12201",25,3,"twn","twn.3"
123,15,"twinstar","tsr[k05633]","AM.W","Wing_123.xlsm","loaded","C","F","C.F",3,"12201",25,3,"twn","twn.3"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","E","M","E.M",5,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","E","M","E.M",5,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","E","M","E.M",5,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","E","M","E.M",6,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","E","M","E.M",6,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","E","M","E.M",6,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","E","M","E.M",7,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","E","M","E.M",7,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","C","M","C.M",5,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","C","M","C.M",5,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","C","M","C.M",5,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","C","M","C.M",5,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","C","M","C.M",6,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","C","M","C.M",6,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","E","F","E.F",3,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","E","F","E.F",3,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","E","F","E.F",3,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","E","F","E.F",4,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","E","F","E.F",4,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","E","F","E.F",4,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","E","F","E.F",4,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","E","F","E.F",4,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","E","F","E.F",4,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","E","F","E.F",4,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","E","F","E.F",4,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","E","F","E.F",5,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","C","F","C.F",2,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","C","F","C.F",3,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","C","F","C.F",3,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","C","F","C.F",4,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","C","F","C.F",4,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","C","F","C.F",4,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","C","F","C.F",4,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","C","F","C.F",4,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","C","F","C.F",4,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","C","F","C.F",5,"9111",25,1,"ssh","ssh.1"
124,16,"slingshot","slingshot[1-11]","AM.W","Wing_124.xlsm","loaded","C","F","C.F",5,"9111",25,1,"ssh","ssh.1"
125,17,"slingshot","slingshot[1-63]","AM.W","Wing_125.xlsm","loaded","E","M","E.M",4,"9110",22,2,"ssh","ssh.2"
125,17,"slingshot","slingshot[1-63]","AM.W","Wing_125.xlsm","loaded","E","M","E.M",4,"9110",22,2,"ssh","ssh.2"
125,17,"slingshot","slingshot[1-63]","AM.W","Wing_125.xlsm","loaded","E","M","E.M",4,"9110",22,2,"ssh","ssh.2"
125,17,"slingshot","slingshot[1-63]","AM.W","Wing_125.xlsm","loaded","E","M","E.M",5,"9110",22,2,"ssh","ssh.2"
125,17,"slingshot","slingshot[1-63]","AM.W","Wing_125.xlsm","loaded","E","M","E.M",5,"9110",22,2,"ssh","ssh.2"
125,17,"slingshot","slingshot[1-63]","AM.W","Wing_125.xlsm","loaded","E","M","E.M",8,"9110",22,2,"ssh","ssh.2"
125,17,"slingshot","slingshot[1-63]","AM.W","Wing_125.xlsm","loaded","C","M","C.M",5,"9110",22,2,"ssh","ssh.2"
125,17,"slingshot","slingshot[1-63]","AM.W","Wing_125.xlsm","loaded","C","M","C.M",5,"9110",22,2,"ssh","ssh.2"
125,17,"slingshot","slingshot[1-63]","AM.W","Wing_125.xlsm","loaded","C","M","C.M",5,"9110",22,2,"ssh","ssh.2"
125,17,"slingshot","slingshot[1-63]","AM.W","Wing_125.xlsm","loaded","C","M","C.M",6,"9110",22,2,"ssh","ssh.2"
125,17,"slingshot","slingshot[1-63]","AM.W","Wing_125.xlsm","loaded","C","M","C.M",6,"9110",22,2,"ssh","ssh.2"
125,17,"slingshot","slingshot[1-63]","AM.W","Wing_125.xlsm","loaded","C","M","C.M",6,"9110",22,2,"ssh","ssh.2"
125,17,"slingshot","slingshot[1-63]","AM.W","Wing_125.xlsm","loaded","E","F","E.F",2,"9110",22,2,"ssh","ssh.2"
125,17,"slingshot","slingshot[1-63]","AM.W","Wing_125.xlsm","loaded","E","F","E.F",2,"9110",22,2,"ssh","ssh.2"
125,17,"slingshot","slingshot[1-63]","AM.W","Wing_125.xlsm","loaded","E","F","E.F",3,"9110",22,2,"ssh","ssh.2"
125,17,"slingshot","slingshot[1-63]","AM.W","Wing_125.xlsm","loaded","E","F","E.F",4,"9110",22,2,"ssh","ssh.2"
125,17,"slingshot","slingshot[1-63]","AM.W","Wing_125.xlsm","loaded","E","F","E.F",7,"9110",22,2,"ssh","ssh.2"
125,17,"slingshot","slingshot[1-63]","AM.W","Wing_125.xlsm","loaded","C","F","C.F",3,"9110",22,2,"ssh","ssh.2"
125,17,"slingshot","slingshot[1-63]","AM.W","Wing_125.xlsm","loaded","C","F","C.F",4,"9110",22,2,"ssh","ssh.2"
125,17,"slingshot","slingshot[1-63]","AM.W","Wing_125.xlsm","loaded","C","F","C.F",4,"9110",22,2,"ssh","ssh.2"
125,17,"slingshot","slingshot[1-63]","AM.W","Wing_125.xlsm","loaded","C","F","C.F",4,"9110",22,2,"ssh","ssh.2"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","E","M","E.M",5,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","E","M","E.M",7,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","C","M","C.M",4,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","C","M","C.M",5,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","C","M","C.M",5,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","C","M","C.M",6,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","C","M","C.M",6,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","C","M","C.M",6,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","C","M","C.M",6,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","C","M","C.M",6,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","C","M","C.M",6,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","C","M","C.M",6,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","C","M","C.M",8,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","C","M","C.M",8,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","C","M","C.M",8,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","E","F","E.F",4,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","E","F","E.F",4,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","E","F","E.F",4,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","E","F","E.F",6,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","E","F","E.F",6,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","C","F","C.F",4,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","C","F","C.F",5,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","C","F","C.F",5,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","C","F","C.F",6,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","C","F","C.F",6,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","C","F","C.F",6,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","C","F","C.F",7,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","C","F","C.F",7,"9211",25,3,"ssh","ssh.3"
126,18,"slingshot","Df(3R)ED6220","AM.W","Wing_126.xlsm","loaded","C","F","C.F",8,"9211",25,3,"ssh","ssh.3"
13,13,"twinstar","tsr[N96A]","AM.M","wing_13.xlsm","loaded","E","M","E.M",1,"9108",25,1,"twn","twn.1"
13,13,"twinstar","tsr[N96A]","AM.M","wing_13.xlsm","loaded","E","M","E.M",1,"9108",25,1,"twn","twn.1"
13,13,"twinstar","tsr[N96A]","AM.M","wing_13.xlsm","loaded","E","M","E.M",2,"9108",25,1,"twn","twn.1"
13,13,"twinstar","tsr[N96A]","AM.M","wing_13.xlsm","loaded","E","M","E.M",2,"9108",25,1,"twn","twn.1"
13,13,"twinstar","tsr[N96A]","AM.M","wing_13.xlsm","loaded","E","M","E.M",2,"9108",25,1,"twn","twn.1"
13,13,"twinstar","tsr[N96A]","AM.M","wing_13.xlsm","loaded","E","M","E.M",2,"9108",25,1,"twn","twn.1"
13,13,"twinstar","tsr[N96A]","AM.M","wing_13.xlsm","loaded","C","M","C.M",3,"9108",25,1,"twn","twn.1"
13,13,"twinstar","tsr[N96A]","AM.M","wing_13.xlsm","loaded","E","F","E.F",1,"9108",25,1,"twn","twn.1"
13,13,"twinstar","tsr[N96A]","AM.M","wing_13.xlsm","loaded","E","F","E.F",1,"9108",25,1,"twn","twn.1"
13,13,"twinstar","tsr[N96A]","AM.M","wing_13.xlsm","loaded","E","F","E.F",2,"9108",25,1,"twn","twn.1"
13,13,"twinstar","tsr[N96A]","AM.M","wing_13.xlsm","loaded","E","F","E.F",2,"9108",25,1,"twn","twn.1"
13,13,"twinstar","tsr[N96A]","AM.M","wing_13.xlsm","loaded","E","F","E.F",2,"9108",25,1,"twn","twn.1"
13,13,"twinstar","tsr[N96A]","AM.M","wing_13.xlsm","loaded","E","F","E.F",2,"9108",25,1,"twn","twn.1"
13,13,"twinstar","tsr[N96A]","AM.M","wing_13.xlsm","loaded","E","F","E.F",2,"9108",25,1,"twn","twn.1"
13,13,"twinstar","tsr[N96A]","AM.M","wing_13.xlsm","loaded","E","F","E.F",2,"9108",25,1,"twn","twn.1"
13,13,"twinstar","tsr[N96A]","AM.M","wing_13.xlsm","loaded","E","F","E.F",3,"9108",25,1,"twn","twn.1"
13,13,"twinstar","tsr[N96A]","AM.M","wing_13.xlsm","loaded","C","F","C.F",1,"9108",25,1,"twn","twn.1"
13,13,"twinstar","tsr[N96A]","AM.M","wing_13.xlsm","loaded","C","F","C.F",4,"9108",25,1,"twn","twn.1"
13,13,"twinstar","tsr[N96A]","AM.M","wing_13.xlsm","loaded","C","F","C.F",5,"9108",25,1,"twn","twn.1"
130,4,"trio","Df(3L)81k19","noon.W","Wing_130.xlsm","loaded","E","M","E.M",4,"2998",22,1,"trio","trio.1"
130,4,"trio","Df(3L)81k19","noon.W","Wing_130.xlsm","loaded","E","M","E.M",4,"2998",22,1,"trio","trio.1"
130,4,"trio","Df(3L)81k19","noon.W","Wing_130.xlsm","loaded","E","M","E.M",4,"2998",22,1,"trio","trio.1"
130,4,"trio","Df(3L)81k19","noon.W","Wing_130.xlsm","loaded","E","M","E.M",8,"2998",22,1,"trio","trio.1"
130,4,"trio","Df(3L)81k19","noon.W","Wing_130.xlsm","loaded","C","M","C.M",5,"2998",22,1,"trio","trio.1"
130,4,"trio","Df(3L)81k19","noon.W","Wing_130.xlsm","loaded","C","M","C.M",5,"2998",22,1,"trio","trio.1"
130,4,"trio","Df(3L)81k19","noon.W","Wing_130.xlsm","loaded","C","M","C.M",5,"2998",22,1,"trio","trio.1"
130,4,"trio","Df(3L)81k19","noon.W","Wing_130.xlsm","loaded","E","F","E.F",1,"2998",22,1,"trio","trio.1"
130,4,"trio","Df(3L)81k19","noon.W","Wing_130.xlsm","loaded","E","F","E.F",4,"2998",22,1,"trio","trio.1"
130,4,"trio","Df(3L)81k19","noon.W","Wing_130.xlsm","loaded","E","F","E.F",4,"2998",22,1,"trio","trio.1"
130,4,"trio","Df(3L)81k19","noon.W","Wing_130.xlsm","loaded","E","F","E.F",4,"2998",22,1,"trio","trio.1"
130,4,"trio","Df(3L)81k19","noon.W","Wing_130.xlsm","loaded","C","F","C.F",3,"2998",22,1,"trio","trio.1"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","E","M","E.M",4,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","E","M","E.M",4,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","E","M","E.M",4,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","E","M","E.M",4,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","E","M","E.M",4,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","E","M","E.M",4,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","E","M","E.M",4,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","E","M","E.M",8,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","C","M","C.M",4,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","C","M","C.M",4,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","C","M","C.M",4,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","C","M","C.M",4,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","C","M","C.M",5,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","C","M","C.M",5,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","C","M","C.M",5,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","C","M","C.M",6,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","C","M","C.M",8,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","E","F","E.F",1,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","E","F","E.F",1,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","E","F","E.F",2,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","E","F","E.F",2,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","C","F","C.F",2,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","C","F","C.F",3,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","C","F","C.F",3,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","C","F","C.F",3,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","C","F","C.F",3,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","C","F","C.F",4,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","C","F","C.F",4,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","C","F","C.F",4,"8595",22,2,"trio","trio.2"
131,5,"trio","Trio[6A]","noon.W","Wing_131.xlsm","loaded","C","F","C.F",5,"8595",22,2,"trio","trio.2"
